Layer,qname,Si detector,LEF,Die BL x,Die BL y,Die BR x,Die BR y,Die TR x,Die TR y,Die TL x,Die TL y,Active BL x,Active BL y,Active BR x,Active BR y,Active TR x,Active TR y,Active TL x,Active TL y
Y,QL-R3,L12-45-1,LEF-2-5,-452.8999999999999,881.6,-565.9,881.6000000000001,-565.9,801.6000000000001,-452.8999999999999,801.6,-453.6056249999999,881.02,-565.1943749999999,881.0200000000001,-565.1943749999999,802.1800000000001,-453.6056249999999,802.18
Y,QL-R3,L12-45-0,LEF-2-5,-452.8999999999999,961.7500000000001,-565.9,961.7500000000002,-565.9,881.7500000000002,-452.8999999999999,881.7500000000001,-453.6056249999999,961.1700000000001,-565.1943749999999,961.1700000000002,-565.1943749999999,882.3300000000002,-453.6056249999999,882.33
Y,QL-R3,L10-18-9,LEF-2-6,-566.1,80.10000000000007,-679.1,80.10000000000008,-679.1,0.10000000000007749,-566.1,0.10000000000006365,-566.8056250000001,79.52000000000007,-678.3943750000001,79.52000000000008,-678.3943750000001,0.6800000000000757,-566.8056250000001,0.680000000000062
Y,QL-R3,L10-18-8,LEF-2-6,-566.1,160.25000000000006,-679.1,160.25000000000009,-679.1,80.25000000000009,-566.1,80.25000000000007,-566.8056250000001,159.67000000000004,-678.3943750000001,159.67000000000007,-678.3943750000001,80.83000000000007,-566.8056250000001,80.83000000000006
Y,QL-R3,L10-18-7,LEF-2-6,-566.1,240.40000000000006,-679.1,240.4000000000001,-679.1,160.4000000000001,-566.1,160.40000000000006,-566.8056250000001,239.82000000000005,-678.3943750000001,239.82000000000008,-678.3943750000001,160.98000000000008,-566.8056250000001,160.98000000000005
Y,QL-R3,L10-18-6,LEF-2-6,-566.1,320.55000000000007,-679.1,320.55000000000007,-679.1,240.5500000000001,-566.1,240.55000000000007,-566.8056250000001,319.9700000000001,-678.3943750000001,319.9700000000001,-678.3943750000001,241.1300000000001,-566.8056250000001,241.13000000000008
Y,QL-R3,L10-18-5,LEF-2-6,-566.1,400.7000000000001,-679.1,400.7000000000001,-679.1,320.7000000000001,-566.1,320.7000000000001,-566.8056250000001,400.1200000000001,-678.3943750000001,400.1200000000001,-678.3943750000001,321.28000000000014,-566.8056250000001,321.28000000000014
Y,QL-R3,L10-18-4,LEF-2-6,-566.0999999999999,480.8500000000001,-679.0999999999999,480.8500000000001,-679.1,400.8500000000001,-566.1,400.8500000000001,-566.805625,480.2700000000001,-678.394375,480.2700000000001,-678.3943750000001,401.4300000000001,-566.8056250000001,401.4300000000001
Y,QL-R3,L10-18-3,LEF-2-6,-566.0999999999999,561.0000000000001,-679.0999999999999,561.0000000000001,-679.0999999999999,481.00000000000006,-566.0999999999999,481.00000000000006,-566.805625,560.4200000000001,-678.394375,560.4200000000001,-678.394375,481.58,-566.805625,481.58
Y,QL-R3,L10-18-2,LEF-2-6,-566.0999999999999,641.1500000000002,-679.0999999999999,641.1500000000002,-679.0999999999999,561.1500000000002,-566.0999999999999,561.1500000000002,-566.805625,640.5700000000002,-678.394375,640.5700000000002,-678.394375,561.7300000000001,-566.805625,561.7300000000001
