758.8313,-361.9327,20000
838.8758,-441.9772,20000
895.5504,-385.3026,20000
815.5059,-305.2581,20000
735.4614,-225.2136,20000
655.4169,-145.1691,20000
575.3725,-65.1246,20000
495.328,14.9198,20000
415.2835,94.9643,20000
335.239,175.0088,20000
258.6593,258.6596,20000
175.0086,335.2392,20000
94.9641,415.2837,20000
14.9196,495.3282,20000
-65.1249,575.3727,20000
-145.1694,655.4172,20000
-225.2138,735.4617,20000
-305.2583,815.5061,20000
-385.3028,895.5506,20000
-328.6282,952.2252,20000
-248.5837,872.1807,20000
-168.5392,792.1362,20000
-88.4947,712.0917,20000
-8.4502,632.0473,20000
71.5942,552.0028,20000
151.6387,471.9583,20000
231.6832,391.9138,20000
315.334,315.3341,20000
391.9136,231.6834,20000
471.9581,151.6389,20000
552.0026,71.5944,20000
632.0471,-8.4501,20000
712.0916,-88.4946,20000
792.1361,-168.539,20000
872.1805,-248.5835,20000
952.225,-328.628,20000
1008.8996,-271.9534,20000
928.8551,-191.9089,20000
848.8106,-111.8644,20000
768.7661,-31.8199,20000
688.7217,48.2246,20000
608.6772,128.269,20000
528.6327,208.3135,20000
448.5882,288.358,20000
372.0085,372.0088,20000
288.3578,448.5884,20000
208.3133,528.6329,20000
128.2688,608.6774,20000
48.2243,688.7219,20000
-31.8202,768.7664,20000
-111.8646,848.8109,20000
-191.9091,928.8553,20000
-271.9536,1008.8998,20000
-215.279,1065.5744,20000
-135.2345,985.5299,20000
-55.19,905.4854,20000
24.8545,825.4409,20000
104.899,745.3965,20000
184.9434,665.352,20000
264.9879,585.3075,20000
345.0324,505.263,20000
428.6832,428.6833,20000
505.2628,345.0326,20000
585.3073,264.9881,20000
665.3518,184.9436,20000
745.3963,104.8991,20000
825.4408,24.8546,20000
905.4853,-55.1898,20000
985.5297,-135.2343,20000
1065.5742,-215.2788,20000
962.1598,1.4848,20000
882.1153,81.5293,20000
802.0709,161.5738,20000
722.0264,241.6182,20000
641.9819,321.6627,20000
561.9374,401.7072,20000
485.3577,485.358,20000
401.707,561.9376,20000
321.6625,641.9821,20000
241.618,722.0266,20000
161.5735,802.0711,20000
81.529,882.1156,20000
1.4846,962.1601,20000
58.1592,1018.8347,20000
138.2037,938.7902,20000
218.2482,858.7457,20000
298.2927,778.7012,20000
378.3372,698.6568,20000
458.3816,618.6123,20000
542.0324,542.0326,20000
618.612,458.3819,20000
698.6565,378.3374,20000
778.701,298.2929,20000
858.7455,218.2484,20000
938.79,138.2039,20000
1018.8345,58.1594,20000
915.4201,274.923,20000
835.3756,354.9675,20000
755.3312,435.012,20000
675.2867,515.0564,20000
598.707,598.7072,20000
515.0563,675.2868,20000
435.0118,755.3313,20000
354.9673,835.3758,20000
274.9228,915.4203,20000
331.5974,972.0949,20000
411.6419,892.0504,20000
491.6864,812.0059,20000
571.7309,731.9614,20000
655.3816,655.3818,20000
731.9613,571.731,20000
812.0058,491.6866,20000
892.0502,411.6421,20000
972.0947,331.5976,20000
