Layer,qname,Si detector,LEF,Die BL x,Die BL y,Die BR x,Die BR y,Die TR x,Die TR y,Die TL x,Die TL y,Active BL x,Active BL y,Active BR x,Active BR y,Active TR x,Active TR y,Active TL x,Active TL y
Y,QL-L2,L12-41-1,LEF-4-1,-113.1,-886.6,-0.09999999999999432,-886.6,-0.09999999999999432,-806.6,-113.1,-806.6,-112.394375,-886.02,-0.805624999999992,-886.02,-0.805624999999992,-807.18,-112.394375,-807.18
Y,QL-L2,L12-41-0,LEF-4-1,-113.1,-966.7500000000001,-0.09999999999999432,-966.7500000000001,-0.09999999999999432,-886.7500000000001,-113.1,-886.7500000000001,-112.394375,-966.1700000000001,-0.805624999999992,-966.1700000000001,-0.805624999999992,-887.33,-112.394375,-887.33
Y,QL-L2,L12-14-11,LEF-4-2,-226.3,-80.1,-113.30000000000001,-80.1,-113.30000000000001,-0.09999999999999432,-226.3,-0.09999999999999432,-225.594375,-79.52,-114.00562500000001,-79.52,-114.00562500000001,-0.6799999999999926,-225.594375,-0.6799999999999926
Y,QL-L2,L12-14-10,LEF-4-2,-226.3,-160.25,-113.30000000000001,-160.25,-113.30000000000001,-80.25,-226.3,-80.25,-225.594375,-159.67,-114.00562500000001,-159.67,-114.00562500000001,-80.82999999999998,-225.594375,-80.82999999999998
Y,QL-L2,L12-14-9,LEF-4-2,-226.3,-240.4,-113.30000000000001,-240.4,-113.30000000000001,-160.4,-226.3,-160.4,-225.594375,-239.82,-114.00562500000001,-239.82,-114.00562500000001,-160.98,-225.594375,-160.98
Y,QL-L2,L12-14-8,LEF-4-2,-226.3,-320.55,-113.30000000000001,-320.55,-113.30000000000001,-240.55,-226.3,-240.55,-225.594375,-319.97,-114.00562500000001,-319.97,-114.00562500000001,-241.13000000000002,-225.594375,-241.13000000000002
Y,QL-L2,L12-14-7,LEF-4-2,-226.3,-400.70000000000005,-113.30000000000001,-400.70000000000005,-113.30000000000001,-320.70000000000005,-226.3,-320.70000000000005,-225.594375,-400.12000000000006,-114.00562500000001,-400.12000000000006,-114.00562500000001,-321.2800000000001,-225.594375,-321.2800000000001
Y,QL-L2,L12-14-6,LEF-4-2,-226.3,-480.85,-113.30000000000001,-480.85,-113.30000000000001,-400.85,-226.3,-400.85,-225.594375,-480.27000000000004,-114.00562500000001,-480.27000000000004,-114.00562500000001,-401.43000000000006,-225.594375,-401.43000000000006
Y,QL-L2,L12-14-5,LEF-4-2,-226.3,-561.0,-113.30000000000001,-561.0,-113.30000000000001,-481.0,-226.3,-481.0,-225.594375,-560.42,-114.00562500000001,-560.42,-114.00562500000001,-481.5799999999999,-225.594375,-481.5799999999999
Y,QL-L2,L12-14-4,LEF-4-2,-226.3,-641.1500000000001,-113.30000000000001,-641.1500000000001,-113.30000000000001,-561.1500000000001,-226.3,-561.1500000000001,-225.594375,-640.57,-114.00562500000001,-640.57,-114.00562500000001,-561.73,-225.594375,-561.73
Y,QL-L2,L12-14-3,LEF-4-2,-226.3,-721.3000000000001,-113.30000000000001,-721.3000000000001,-113.30000000000001,-641.3000000000001,-226.3,-641.3000000000001,-225.594375,-720.72,-114.00562500000001,-720.72,-114.00562500000001,-641.88,-225.594375,-641.88
Y,QL-L2,L12-14-2,LEF-4-2,-226.3,-801.45,-113.30000000000001,-801.45,-113.30000000000001,-721.45,-226.3,-721.45,-225.594375,-800.87,-114.00562500000001,-800.87,-114.00562500000001,-722.03,-225.594375,-722.03
Y,QL-L2,L12-14-1,LEF-4-2,-226.3,-881.6,-113.30000000000001,-881.6,-113.30000000000001,-801.6,-226.3,-801.6,-225.594375,-881.02,-114.00562500000001,-881.02,-114.00562500000001,-802.18,-225.594375,-802.18
Y,QL-L2,L12-14-0,LEF-4-2,-226.3,-961.7500000000001,-113.30000000000001,-961.7500000000001,-113.30000000000001,-881.7500000000001,-226.3,-881.7500000000001,-225.594375,-961.1700000000001,-114.00562500000001,-961.1700000000001,-114.00562500000001,-882.33,-225.594375,-882.33
Y,QL-L2,L12-24-11,LEF-4-3,-339.5,-80.1,-226.5,-80.1,-226.5,-0.09999999999999432,-339.5,-0.09999999999999432,-338.794375,-79.52,-227.205625,-79.52,-227.205625,-0.6799999999999926,-338.794375,-0.6799999999999926
Y,QL-L2,L12-24-10,LEF-4-3,-339.5,-160.25,-226.5,-160.25,-226.5,-80.25,-339.5,-80.25,-338.794375,-159.67,-227.205625,-159.67,-227.205625,-80.82999999999998,-338.794375,-80.82999999999998
Y,QL-L2,L12-24-9,LEF-4-3,-339.5,-240.4,-226.5,-240.4,-226.5,-160.4,-339.5,-160.4,-338.794375,-239.82,-227.205625,-239.82,-227.205625,-160.98,-338.794375,-160.98
Y,QL-L2,L12-24-8,LEF-4-3,-339.5,-320.55,-226.5,-320.55,-226.5,-240.55,-339.5,-240.55,-338.794375,-319.97,-227.205625,-319.97,-227.205625,-241.13000000000002,-338.794375,-241.13000000000002
Y,QL-L2,L12-24-7,LEF-4-3,-339.5,-400.70000000000005,-226.5,-400.70000000000005,-226.5,-320.70000000000005,-339.5,-320.70000000000005,-338.794375,-400.12000000000006,-227.205625,-400.12000000000006,-227.205625,-321.2800000000001,-338.794375,-321.2800000000001
Y,QL-L2,L12-24-6,LEF-4-3,-339.5,-480.85,-226.5,-480.85,-226.5,-400.85,-339.5,-400.85,-338.794375,-480.27000000000004,-227.205625,-480.27000000000004,-227.205625,-401.43000000000006,-338.794375,-401.43000000000006
Y,QL-L2,L12-24-5,LEF-4-3,-339.5,-561.0,-226.5,-561.0,-226.5,-481.0,-339.5,-481.0,-338.794375,-560.42,-227.205625,-560.42,-227.205625,-481.5799999999999,-338.794375,-481.5799999999999
Y,QL-L2,L12-24-4,LEF-4-3,-339.5,-641.1500000000001,-226.5,-641.1500000000001,-226.5,-561.1500000000001,-339.5,-561.1500000000001,-338.794375,-640.57,-227.205625,-640.57,-227.205625,-561.73,-338.794375,-561.73
Y,QL-L2,L12-24-3,LEF-4-3,-339.5,-721.3000000000001,-226.5,-721.3000000000001,-226.5,-641.3000000000001,-339.5,-641.3000000000001,-338.794375,-720.72,-227.205625,-720.72,-227.205625,-641.88,-338.794375,-641.88
Y,QL-L2,L12-24-2,LEF-4-3,-339.5,-801.45,-226.5,-801.45,-226.5,-721.45,-339.5,-721.45,-338.794375,-800.87,-227.205625,-800.87,-227.205625,-722.03,-338.794375,-722.03
Y,QL-L2,L12-24-1,LEF-4-3,-339.5,-881.6,-226.5,-881.6,-226.5,-801.6,-339.5,-801.6,-338.794375,-881.02,-227.205625,-881.02,-227.205625,-802.18,-338.794375,-802.18
Y,QL-L2,L12-24-0,LEF-4-3,-339.5,-961.7500000000001,-226.5,-961.7500000000001,-226.5,-881.7500000000001,-339.5,-881.7500000000001,-338.794375,-961.1700000000001,-227.205625,-961.1700000000001,-227.205625,-882.33,-338.794375,-882.33
Y,QL-L2,L12-18-11,LEF-4-4,-452.70000000000005,-80.1,-339.70000000000005,-80.1,-339.70000000000005,-0.09999999999999432,-452.70000000000005,-0.09999999999999432,-451.99437500000005,-79.52,-340.40562500000004,-79.52,-340.40562500000004,-0.6799999999999926,-451.99437500000005,-0.6799999999999926
Y,QL-L2,L12-18-10,LEF-4-4,-452.70000000000005,-160.25,-339.70000000000005,-160.25,-339.70000000000005,-80.25,-452.70000000000005,-80.25,-451.99437500000005,-159.67,-340.40562500000004,-159.67,-340.40562500000004,-80.82999999999998,-451.99437500000005,-80.82999999999998
Y,QL-L2,L12-18-9,LEF-4-4,-452.70000000000005,-240.4,-339.70000000000005,-240.4,-339.70000000000005,-160.4,-452.70000000000005,-160.4,-451.99437500000005,-239.82,-340.40562500000004,-239.82,-340.40562500000004,-160.98,-451.99437500000005,-160.98
Y,QL-L2,L12-18-8,LEF-4-4,-452.70000000000005,-320.55,-339.70000000000005,-320.55,-339.70000000000005,-240.55,-452.70000000000005,-240.55,-451.99437500000005,-319.97,-340.40562500000004,-319.97,-340.40562500000004,-241.13000000000002,-451.99437500000005,-241.13000000000002
Y,QL-L2,L12-18-7,LEF-4-4,-452.70000000000005,-400.70000000000005,-339.70000000000005,-400.70000000000005,-339.70000000000005,-320.70000000000005,-452.70000000000005,-320.70000000000005,-451.99437500000005,-400.12000000000006,-340.40562500000004,-400.12000000000006,-340.40562500000004,-321.2800000000001,-451.99437500000005,-321.2800000000001
Y,QL-L2,L12-18-6,LEF-4-4,-452.70000000000005,-480.85,-339.70000000000005,-480.85,-339.70000000000005,-400.85,-452.70000000000005,-400.85,-451.99437500000005,-480.27000000000004,-340.40562500000004,-480.27000000000004,-340.40562500000004,-401.43000000000006,-451.99437500000005,-401.43000000000006
Y,QL-L2,L12-18-5,LEF-4-4,-452.70000000000005,-561.0,-339.70000000000005,-561.0,-339.70000000000005,-481.0,-452.70000000000005,-481.0,-451.99437500000005,-560.42,-340.40562500000004,-560.42,-340.40562500000004,-481.5799999999999,-451.99437500000005,-481.5799999999999
Y,QL-L2,L12-18-4,LEF-4-4,-452.70000000000005,-641.1500000000001,-339.70000000000005,-641.1500000000001,-339.70000000000005,-561.1500000000001,-452.70000000000005,-561.1500000000001,-451.99437500000005,-640.57,-340.40562500000004,-640.57,-340.40562500000004,-561.73,-451.99437500000005,-561.73
Y,QL-L2,L12-18-3,LEF-4-4,-452.70000000000005,-721.3000000000001,-339.70000000000005,-721.3000000000001,-339.70000000000005,-641.3000000000001,-452.70000000000005,-641.3000000000001,-451.99437500000005,-720.72,-340.40562500000004,-720.72,-340.40562500000004,-641.88,-451.99437500000005,-641.88
Y,QL-L2,L12-18-2,LEF-4-4,-452.70000000000005,-801.45,-339.70000000000005,-801.45,-339.70000000000005,-721.45,-452.70000000000005,-721.45,-451.99437500000005,-800.87,-340.40562500000004,-800.87,-340.40562500000004,-722.03,-451.99437500000005,-722.03
Y,QL-L2,L12-18-1,LEF-4-4,-452.70000000000005,-881.6,-339.70000000000005,-881.6,-339.70000000000005,-801.6,-452.70000000000005,-801.6,-451.99437500000005,-881.02,-340.40562500000004,-881.02,-340.40562500000004,-802.18,-451.99437500000005,-802.18
Y,QL-L2,L12-18-0,LEF-4-4,-452.70000000000005,-961.7500000000001,-339.70000000000005,-961.7500000000001,-339.70000000000005,-881.7500000000001,-452.70000000000005,-881.7500000000001,-451.99437500000005,-961.1700000000001,-340.40562500000004,-961.1700000000001,-340.40562500000004,-882.33,-451.99437500000005,-882.33
Y,QL-L2,L12-06-11,LEF-4-5,-565.9000000000001,-80.1,-452.9000000000001,-80.1,-452.9000000000001,-0.09999999999999432,-565.9000000000001,-0.09999999999999432,-565.194375,-79.52,-453.60562500000003,-79.52,-453.60562500000003,-0.6799999999999926,-565.194375,-0.6799999999999926
Y,QL-L2,L12-06-10,LEF-4-5,-565.9000000000001,-160.25,-452.9000000000001,-160.25,-452.9000000000001,-80.25,-565.9000000000001,-80.25,-565.194375,-159.67,-453.60562500000003,-159.67,-453.60562500000003,-80.82999999999998,-565.194375,-80.82999999999998
Y,QL-L2,L12-06-9,LEF-4-5,-565.9000000000001,-240.4,-452.9000000000001,-240.4,-452.9000000000001,-160.4,-565.9000000000001,-160.4,-565.194375,-239.82,-453.60562500000003,-239.82,-453.60562500000003,-160.98,-565.194375,-160.98
Y,QL-L2,L12-06-8,LEF-4-5,-565.9000000000001,-320.55,-452.9000000000001,-320.55,-452.9000000000001,-240.55,-565.9000000000001,-240.55,-565.194375,-319.97,-453.60562500000003,-319.97,-453.60562500000003,-241.13000000000002,-565.194375,-241.13000000000002
Y,QL-L2,L12-06-7,LEF-4-5,-565.9000000000001,-400.70000000000005,-452.9000000000001,-400.70000000000005,-452.9000000000001,-320.70000000000005,-565.9000000000001,-320.70000000000005,-565.194375,-400.12000000000006,-453.60562500000003,-400.12000000000006,-453.60562500000003,-321.2800000000001,-565.194375,-321.2800000000001
Y,QL-L2,L12-06-6,LEF-4-5,-565.9000000000001,-480.85,-452.9000000000001,-480.85,-452.9000000000001,-400.85,-565.9000000000001,-400.85,-565.194375,-480.27000000000004,-453.60562500000003,-480.27000000000004,-453.60562500000003,-401.43000000000006,-565.194375,-401.43000000000006
Y,QL-L2,L12-06-5,LEF-4-5,-565.9000000000001,-561.0,-452.9000000000001,-561.0,-452.9000000000001,-481.0,-565.9000000000001,-481.0,-565.194375,-560.42,-453.60562500000003,-560.42,-453.60562500000003,-481.5799999999999,-565.194375,-481.5799999999999
Y,QL-L2,L12-06-4,LEF-4-5,-565.9000000000001,-641.1500000000001,-452.9000000000001,-641.1500000000001,-452.9000000000001,-561.1500000000001,-565.9000000000001,-561.1500000000001,-565.194375,-640.57,-453.60562500000003,-640.57,-453.60562500000003,-561.73,-565.194375,-561.73
Y,QL-L2,L12-06-3,LEF-4-5,-565.9000000000001,-721.3000000000001,-452.9000000000001,-721.3000000000001,-452.9000000000001,-641.3000000000001,-565.9000000000001,-641.3000000000001,-565.194375,-720.72,-453.60562500000003,-720.72,-453.60562500000003,-641.88,-565.194375,-641.88
Y,QL-L2,L12-06-2,LEF-4-5,-565.9000000000001,-801.45,-452.9000000000001,-801.45,-452.9000000000001,-721.45,-565.9000000000001,-721.45,-565.194375,-800.87,-453.60562500000003,-800.87,-453.60562500000003,-722.03,-565.194375,-722.03
Y,QL-L2,L12-06-1,LEF-4-5,-565.9000000000001,-881.6,-452.9000000000001,-881.6,-452.9000000000001,-801.6,-565.9000000000001,-801.6,-565.194375,-881.02,-453.60562500000003,-881.02,-453.60562500000003,-802.18,-565.194375,-802.18
Y,QL-L2,L12-06-0,LEF-4-5,-565.9000000000001,-961.7500000000001,-452.9000000000001,-961.7500000000001,-452.9000000000001,-881.7500000000001,-565.9000000000001,-881.7500000000001,-565.194375,-961.1700000000001,-453.60562500000003,-961.1700000000001,-453.60562500000003,-882.33,-565.194375,-882.33
Y,QL-L2,L10-03-9,LEF-4-6,-679.1,-80.1,-566.1,-80.1,-566.1,-0.09999999999999432,-679.1,-0.09999999999999432,-678.394375,-79.52,-566.805625,-79.52,-566.805625,-0.6799999999999926,-678.394375,-0.6799999999999926
Y,QL-L2,L10-03-8,LEF-4-6,-679.1,-160.25,-566.1,-160.25,-566.1,-80.25,-679.1,-80.25,-678.394375,-159.67,-566.805625,-159.67,-566.805625,-80.82999999999998,-678.394375,-80.82999999999998
Y,QL-L2,L10-03-7,LEF-4-6,-679.1,-240.4,-566.1,-240.4,-566.1,-160.4,-679.1,-160.4,-678.394375,-239.82,-566.805625,-239.82,-566.805625,-160.98,-678.394375,-160.98
Y,QL-L2,L10-03-6,LEF-4-6,-679.1,-320.55,-566.1,-320.55,-566.1,-240.55,-679.1,-240.55,-678.394375,-319.97,-566.805625,-319.97,-566.805625,-241.13000000000002,-678.394375,-241.13000000000002
Y,QL-L2,L10-03-5,LEF-4-6,-679.1,-400.70000000000005,-566.1,-400.70000000000005,-566.1,-320.70000000000005,-679.1,-320.70000000000005,-678.394375,-400.12000000000006,-566.805625,-400.12000000000006,-566.805625,-321.2800000000001,-678.394375,-321.2800000000001
Y,QL-L2,L10-03-4,LEF-4-6,-679.1,-480.85,-566.1,-480.85,-566.1,-400.85,-679.1,-400.85,-678.394375,-480.27000000000004,-566.805625,-480.27000000000004,-566.805625,-401.43000000000006,-678.394375,-401.43000000000006
Y,QL-L2,L10-03-3,LEF-4-6,-679.1,-561.0,-566.1,-561.0,-566.1,-481.0,-679.1,-481.0,-678.394375,-560.42,-566.805625,-560.42,-566.805625,-481.5799999999999,-678.394375,-481.5799999999999
Y,QL-L2,L10-03-2,LEF-4-6,-679.1,-641.1500000000001,-566.1,-641.1500000000001,-566.1,-561.1500000000001,-679.1,-561.1500000000001,-678.394375,-640.57,-566.805625,-640.57,-566.805625,-561.73,-678.394375,-561.73
Y,QL-L2,L10-03-1,LEF-4-6,-679.1,-721.3000000000001,-566.1,-721.3000000000001,-566.1,-641.3000000000001,-679.1,-641.3000000000001,-678.394375,-720.72,-566.805625,-720.72,-566.805625,-641.88,-678.394375,-641.88
Y,QL-L2,L10-03-0,LEF-4-6,-679.1,-801.45,-566.1,-801.45,-566.1,-721.45,-679.1,-721.45,-678.394375,-800.87,-566.805625,-800.87,-566.805625,-722.03,-678.394375,-722.03
Y,QL-L2,L10-14-9,LEF-4-7,-792.3000000000001,-80.1,-679.3000000000001,-80.1,-679.3000000000001,-0.09999999999999432,-792.3000000000001,-0.09999999999999432,-791.594375,-79.52,-680.005625,-79.52,-680.005625,-0.6799999999999926,-791.594375,-0.6799999999999926
Y,QL-L2,L10-14-8,LEF-4-7,-792.3000000000001,-160.25,-679.3000000000001,-160.25,-679.3000000000001,-80.25,-792.3000000000001,-80.25,-791.594375,-159.67,-680.005625,-159.67,-680.005625,-80.82999999999998,-791.594375,-80.82999999999998
Y,QL-L2,L10-14-7,LEF-4-7,-792.3000000000001,-240.4,-679.3000000000001,-240.4,-679.3000000000001,-160.4,-792.3000000000001,-160.4,-791.594375,-239.82,-680.005625,-239.82,-680.005625,-160.98,-791.594375,-160.98
Y,QL-L2,L10-14-6,LEF-4-7,-792.3000000000001,-320.55,-679.3000000000001,-320.55,-679.3000000000001,-240.55,-792.3000000000001,-240.55,-791.594375,-319.97,-680.005625,-319.97,-680.005625,-241.13000000000002,-791.594375,-241.13000000000002
Y,QL-L2,L10-14-5,LEF-4-7,-792.3000000000001,-400.70000000000005,-679.3000000000001,-400.70000000000005,-679.3000000000001,-320.70000000000005,-792.3000000000001,-320.70000000000005,-791.594375,-400.12000000000006,-680.005625,-400.12000000000006,-680.005625,-321.2800000000001,-791.594375,-321.2800000000001
Y,QL-L2,L10-14-4,LEF-4-7,-792.3000000000001,-480.85,-679.3000000000001,-480.85,-679.3000000000001,-400.85,-792.3000000000001,-400.85,-791.594375,-480.27000000000004,-680.005625,-480.27000000000004,-680.005625,-401.43000000000006,-791.594375,-401.43000000000006
Y,QL-L2,L10-14-3,LEF-4-7,-792.3000000000001,-561.0,-679.3000000000001,-561.0,-679.3000000000001,-481.0,-792.3000000000001,-481.0,-791.594375,-560.42,-680.005625,-560.42,-680.005625,-481.5799999999999,-791.594375,-481.5799999999999
Y,QL-L2,L10-14-2,LEF-4-7,-792.3000000000001,-641.1500000000001,-679.3000000000001,-641.1500000000001,-679.3000000000001,-561.1500000000001,-792.3000000000001,-561.1500000000001,-791.594375,-640.57,-680.005625,-640.57,-680.005625,-561.73,-791.594375,-561.73
Y,QL-L2,L10-14-1,LEF-4-7,-792.3000000000001,-721.3000000000001,-679.3000000000001,-721.3000000000001,-679.3000000000001,-641.3000000000001,-792.3000000000001,-641.3000000000001,-791.594375,-720.72,-680.005625,-720.72,-680.005625,-641.88,-791.594375,-641.88
Y,QL-L2,L10-14-0,LEF-4-7,-792.3000000000001,-801.45,-679.3000000000001,-801.45,-679.3000000000001,-721.45,-792.3000000000001,-721.45,-791.594375,-800.87,-680.005625,-800.87,-680.005625,-722.03,-791.594375,-722.03
Y,QL-L2,L08-10-7,LEF-4-8,-905.5,-80.1,-792.5,-80.1,-792.5,-0.09999999999999432,-905.5,-0.09999999999999432,-904.794375,-79.52,-793.2056249999999,-79.52,-793.2056249999999,-0.6799999999999926,-904.794375,-0.6799999999999926
Y,QL-L2,L08-10-6,LEF-4-8,-905.5,-160.25,-792.5,-160.25,-792.5,-80.25,-905.5,-80.25,-904.794375,-159.67,-793.2056249999999,-159.67,-793.2056249999999,-80.82999999999998,-904.794375,-80.82999999999998
Y,QL-L2,L08-10-5,LEF-4-8,-905.5,-240.4,-792.5,-240.4,-792.5,-160.4,-905.5,-160.4,-904.794375,-239.82,-793.2056249999999,-239.82,-793.2056249999999,-160.98,-904.794375,-160.98
Y,QL-L2,L08-10-4,LEF-4-8,-905.5,-320.55,-792.5,-320.55,-792.5,-240.55,-905.5,-240.55,-904.794375,-319.97,-793.2056249999999,-319.97,-793.2056249999999,-241.13000000000002,-904.794375,-241.13000000000002
Y,QL-L2,L08-10-3,LEF-4-8,-905.5,-400.70000000000005,-792.5,-400.70000000000005,-792.5,-320.70000000000005,-905.5,-320.70000000000005,-904.794375,-400.12000000000006,-793.2056249999999,-400.12000000000006,-793.2056249999999,-321.2800000000001,-904.794375,-321.2800000000001
Y,QL-L2,L08-10-2,LEF-4-8,-905.5,-480.85,-792.5,-480.85,-792.5,-400.85,-905.5,-400.85,-904.794375,-480.27000000000004,-793.2056249999999,-480.27000000000004,-793.2056249999999,-401.43000000000006,-904.794375,-401.43000000000006
Y,QL-L2,L08-10-1,LEF-4-8,-905.5,-561.0,-792.5,-561.0,-792.5,-481.0,-905.5,-481.0,-904.794375,-560.42,-793.2056249999999,-560.42,-793.2056249999999,-481.5799999999999,-904.794375,-481.5799999999999
Y,QL-L2,L08-10-0,LEF-4-8,-905.5,-641.1500000000001,-792.5,-641.1500000000001,-792.5,-561.1500000000001,-905.5,-561.1500000000001,-904.794375,-640.57,-793.2056249999999,-640.57,-793.2056249999999,-561.73,-904.794375,-561.73
Y,QL-L2,L08-13-7,LEF-4-9,-1018.7,-80.1,-905.7,-80.1,-905.7,-0.09999999999999432,-1018.7,-0.09999999999999432,-1017.994375,-79.52,-906.405625,-79.52,-906.405625,-0.6799999999999926,-1017.994375,-0.6799999999999926
Y,QL-L2,L08-13-6,LEF-4-9,-1018.7,-160.25,-905.7,-160.25,-905.7,-80.25,-1018.7,-80.25,-1017.994375,-159.67,-906.405625,-159.67,-906.405625,-80.82999999999998,-1017.994375,-80.82999999999998
Y,QL-L2,L08-13-5,LEF-4-9,-1018.7,-240.4,-905.7,-240.4,-905.7,-160.4,-1018.7,-160.4,-1017.994375,-239.82,-906.405625,-239.82,-906.405625,-160.98,-1017.994375,-160.98
Y,QL-L2,L08-13-4,LEF-4-9,-1018.7,-320.55,-905.7,-320.55,-905.7,-240.55,-1018.7,-240.55,-1017.994375,-319.97,-906.405625,-319.97,-906.405625,-241.13000000000002,-1017.994375,-241.13000000000002
Y,QL-L2,L08-13-3,LEF-4-9,-1018.7,-400.70000000000005,-905.7,-400.70000000000005,-905.7,-320.70000000000005,-1018.7,-320.70000000000005,-1017.994375,-400.12000000000006,-906.405625,-400.12000000000006,-906.405625,-321.2800000000001,-1017.994375,-321.2800000000001
Y,QL-L2,L08-13-2,LEF-4-9,-1018.7,-480.85,-905.7,-480.85,-905.7,-400.85,-1018.7,-400.85,-1017.994375,-480.27000000000004,-906.405625,-480.27000000000004,-906.405625,-401.43000000000006,-1017.994375,-401.43000000000006
Y,QL-L2,L08-13-1,LEF-4-9,-1018.7,-561.0,-905.7,-561.0,-905.7,-481.0,-1018.7,-481.0,-1017.994375,-560.42,-906.405625,-560.42,-906.405625,-481.5799999999999,-1017.994375,-481.5799999999999
Y,QL-L2,L08-13-0,LEF-4-9,-1018.7,-641.1500000000001,-905.7,-641.1500000000001,-905.7,-561.1500000000001,-1018.7,-561.1500000000001,-1017.994375,-640.57,-906.405625,-640.57,-906.405625,-561.73,-1017.994375,-561.73
Y,QL-R4,L12-01-11,LEF-6-1,-113.1,5.1,-0.09999999999999432,5.1,-0.09999999999999432,85.1,-113.1,85.1,-112.394375,5.68,-0.805624999999992,5.68,-0.805624999999992,84.52000000000001,-112.394375,84.52000000000001
Y,QL-R4,L12-01-10,LEF-6-1,-113.1,85.25,-0.09999999999999432,85.25,-0.09999999999999432,165.25,-113.1,165.25,-112.394375,85.83,-0.805624999999992,85.83,-0.805624999999992,164.67000000000002,-112.394375,164.67000000000002
Y,QL-R4,L12-01-9,LEF-6-1,-113.1,165.4,-0.09999999999999432,165.4,-0.09999999999999432,245.4,-113.1,245.4,-112.394375,165.98000000000002,-0.805624999999992,165.98000000000002,-0.805624999999992,244.82000000000002,-112.394375,244.82000000000002
Y,QL-R4,L12-01-8,LEF-6-1,-113.1,245.55,-0.09999999999999432,245.55,-0.09999999999999432,325.55,-113.1,325.55,-112.394375,246.13000000000002,-0.805624999999992,246.13000000000002,-0.805624999999992,324.97,-112.394375,324.97
Y,QL-R4,L12-01-7,LEF-6-1,-113.1,325.70000000000005,-0.09999999999999432,325.70000000000005,-0.09999999999999432,405.70000000000005,-113.1,405.70000000000005,-112.394375,326.28000000000003,-0.805624999999992,326.28000000000003,-0.805624999999992,405.12,-112.394375,405.12
Y,QL-R4,L12-01-6,LEF-6-1,-113.1,405.85,-0.09999999999999432,405.85,-0.09999999999999432,485.85,-113.1,485.85,-112.394375,406.43,-0.805624999999992,406.43,-0.805624999999992,485.27,-112.394375,485.27
Y,QL-R4,L12-01-5,LEF-6-1,-113.1,486.00000000000006,-0.09999999999999432,486.00000000000006,-0.09999999999999432,566.0,-113.1,566.0,-112.394375,486.58000000000004,-0.805624999999992,486.58000000000004,-0.805624999999992,565.4200000000001,-112.394375,565.4200000000001
Y,QL-R4,L12-01-4,LEF-6-1,-113.1,566.1500000000001,-0.09999999999999432,566.1500000000001,-0.09999999999999432,646.1500000000001,-113.1,646.1500000000001,-112.394375,566.7300000000001,-0.805624999999992,566.7300000000001,-0.805624999999992,645.5700000000002,-112.394375,645.5700000000002
Y,QL-R4,L12-01-3,LEF-6-1,-113.1,646.3000000000001,-0.09999999999999432,646.3000000000001,-0.09999999999999432,726.3000000000001,-113.1,726.3000000000001,-112.394375,646.8800000000001,-0.805624999999992,646.8800000000001,-0.805624999999992,725.7200000000001,-112.394375,725.7200000000001
Y,QL-R4,L12-01-2,LEF-6-1,-113.1,726.45,-0.09999999999999432,726.45,-0.09999999999999432,806.45,-113.1,806.45,-112.394375,727.0300000000001,-0.805624999999992,727.0300000000001,-0.805624999999992,805.8700000000001,-112.394375,805.8700000000001
Y,QL-R4,L12-01-1,LEF-6-1,-113.1,806.6,-0.09999999999999432,806.6,-0.09999999999999432,886.6,-113.1,886.6,-112.394375,807.1800000000001,-0.805624999999992,807.1800000000001,-0.805624999999992,886.0200000000001,-112.394375,886.0200000000001
Y,QL-R4,L12-01-0,LEF-6-1,-113.1,886.7500000000001,-0.09999999999999432,886.7500000000001,-0.09999999999999432,966.7500000000001,-113.1,966.7500000000001,-112.394375,887.3300000000002,-0.805624999999992,887.3300000000002,-0.805624999999992,966.1700000000002,-112.394375,966.1700000000002
Y,QL-R4,L12-28-11,LEF-6-2,-226.3,0.1,-113.30000000000001,0.1,-113.30000000000001,80.1,-226.3,80.1,-225.594375,0.6799999999999999,-114.00562500000001,0.6799999999999999,-114.00562500000001,79.52000000000001,-225.594375,79.52000000000001
Y,QL-R4,L12-28-10,LEF-6-2,-226.3,80.25,-113.30000000000001,80.25,-113.30000000000001,160.25,-226.3,160.25,-225.594375,80.83,-114.00562500000001,80.83,-114.00562500000001,159.67000000000002,-225.594375,159.67000000000002
Y,QL-R4,L12-28-9,LEF-6-2,-226.3,160.4,-113.30000000000001,160.4,-113.30000000000001,240.4,-226.3,240.4,-225.594375,160.98000000000002,-114.00562500000001,160.98000000000002,-114.00562500000001,239.82000000000002,-225.594375,239.82000000000002
Y,QL-R4,L12-28-8,LEF-6-2,-226.3,240.55,-113.30000000000001,240.55,-113.30000000000001,320.55,-226.3,320.55,-225.594375,241.13000000000002,-114.00562500000001,241.13000000000002,-114.00562500000001,319.97,-225.594375,319.97
Y,QL-R4,L12-28-7,LEF-6-2,-226.3,320.70000000000005,-113.30000000000001,320.70000000000005,-113.30000000000001,400.70000000000005,-226.3,400.70000000000005,-225.594375,321.28000000000003,-114.00562500000001,321.28000000000003,-114.00562500000001,400.12,-225.594375,400.12
Y,QL-R4,L12-28-6,LEF-6-2,-226.3,400.85,-113.30000000000001,400.85,-113.30000000000001,480.85,-226.3,480.85,-225.594375,401.43,-114.00562500000001,401.43,-114.00562500000001,480.27,-225.594375,480.27
